Assemblage_Name	4363126-3-2	2-3-8338296	6441670-3-2	5219962-3-4	2-3253914-2	0-4-2659511	0-7070748-4	3-3-5406091	1725925-3-2	0-3157147-4	0-8647199-4	4-5448828-3450281	9456011-8954137-4	7033135-2-3450281	1-8645352-2	2013564-4-4	7405693-9956600-4	0-5237066-4	4007745-4-3027235	7405693-8954137-1366898	3854589-4-4930098	7502991-4372892-4232200	9784565-1049097-4	2-3204267-2	3-2-5642900	4363126-6865945-2	4544868-3-2	2-9712952-2	2-3792762-2	9668214-3-2	2013564-2371518-4	3-3-4	8691226-4-4	5165082-2989059-3450281	1554987-2-3450281	0-4-4	2-3-5348958	4675050-0-0	0-4-7751094	258360-9878449-4	3-3-1323936	7287641-4-4	0-4-6697543	7405693-8954137-4	7405693-8954137-1560210	4719668-8954137-4	9390171-3-8338296	682206-3-2	3414814-4-4	7405693-9263072-4	2-3-4946789	8053559-3-2	1627855-3-2	5193357-3844750-4	4007745-4-4154718	2-3-2	3-3-5073066	0-8954137-2950730	2-3-5367810	8352338-8647199-4	4007745-4-4930098	0-8846655-4	0-7947594-4	1-3-2	0-141306-4	3786474-7029872-4	7405693-8954137-158742	3786474-9767027-4	8721563-8954137-4	5428043-8954137-4	5366099-3-2	0-4-6259526	3-3759514-4	2029889-3-2	1-0-0	0-8954137-7026334	5817388-4-4	0-6520023-4	0-1998000-7751094	4-2-1561475	4-2-3450281	7405693-8954137-9675882	2-7762486-2	0-7766596-4	0-4-5197382	4996163-8954137-4	5366099-6774223-2	1480813-3-2	9784565-4-4	936612-4-4	0-8954137-4	3786474-8772771-4	3786474-4372892-4	3-9587356-4	2-3-2045845	4007745-4-4	9784565-4-451738	0-4-9153716	8721563-8954137-6013205
assemblage-532-742	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	79	0	0	0	0	0	0	0	52	0	0	0	0	0	18	13	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	0	29	0	65	0	0	21	0	0	34
assemblage-534-591	0	17	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	66	0	0	0	0	0	0	0	35	0	0	0	0	0	14	25	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	46	0	51	0	7	36	0	0	27
assemblage-333-495	0	0	0	0	0	0	0	7	0	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16	49	0	0	8	32	0	0	0	0	17	0	0	66	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	42	0	0	0	0	0	0	10	0	0	0	0	0	0	0	11	12	77	0	0	0	0	0	0	0	0	0	66	0	8	0	0	0	0	0	32
assemblage-550-679	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	124	0	0	0	0	13	0	0	55	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	21	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	47	0	20	0	0	5	0	0	32
assemblage-511-353	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	8	0	0	0	0	0	0	26	0	0	0	0	77	0	0	0	0	7	0	0	54	0	0	0	0	0	0	21	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	36	0	48	0	0	25	0	0	19
assemblage-540-375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	109	0	17	6	0	0	0	0	12	0	0	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	24	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	52
assemblage-542-538	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	28	0	0	0	49	0	0	0	0	10	0	0	40	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	46	0	0	0	0	0	0	12	0	9	0	1	0	0	0	8	9	100	0	0	0	0	0	4	0	0	0	93	0	0	0	0	0	0	0	28
assemblage-510-526	0	2	0	0	8	0	0	0	4	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	35	0	0	0	0	78	7	0	0	0	0	0	0	29	0	0	0	0	0	8	0	0	0	0	0	108	0	0	0	0	15	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	13	0	7	10	0	0	0	0	0	0	9	0	64	0	0	0	0	0	39
assemblage-461-558	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	46	0	0	15	43	0	0	0	0	29	0	0	56	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	60	0	0	0	0	0	0	0	0	0	77	0	11	0	0	0	0	0	40
assemblage-230-538	0	13	0	0	8	0	0	0	3	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	29	0	0	0	0	87	8	0	0	0	0	0	0	36	0	0	0	0	0	7	0	0	0	0	0	98	0	0	0	0	16	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	7	0	0	0	58	0	0	11	0	0	40
assemblage-634-469	0	0	0	0	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	9	115	0	0	0	0	11	0	0	43	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	26	0	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0	62	0	0	0	0	0	0	0	0	0	36	0	16	0	0	6	0	0	35
assemblage-464-478	0	0	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	108	0	0	0	0	10	5	0	59	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	14	0	0	17	0	0	0	0	0	0	0	0	0	0	0	10	0	72	0	0	0	0	0	0	0	0	0	49	0	14	0	0	10	0	0	22
assemblage-604-694	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	112	0	0	0	0	4	0	0	59	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	63	0	13	0	0	8	0	0	33
assemblage-575-668	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9	40	0	0	0	53	0	0	0	0	11	0	0	46	0	0	0	0	0	0	0	0	0	0	0	38	12	0	0	0	0	0	0	20	0	0	0	0	0	0	17	0	3	0	0	0	0	0	0	11	95	0	0	0	0	0	14	0	0	0	75	0	0	0	0	0	0	0	27
assemblage-513-609	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	59	0	0	12	38	0	0	0	0	26	0	0	56	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	13	64	0	0	0	0	0	0	0	0	0	79	0	5	0	0	0	0	0	34
assemblage-509-331	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	0	0	0	0	27	0	0	0	0	87	0	0	0	0	7	0	0	58	0	0	0	0	0	0	21	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	46	0	39	0	0	32	0	0	19
assemblage-573-436	0	6	0	0	12	0	0	0	15	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	20	0	0	0	0	84	12	0	0	0	0	0	0	42	0	0	0	0	0	10	0	0	0	0	0	101	0	0	0	0	9	0	0	0	0	0	0	8	25	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	0	7	0	13	0	53	0	0	3	0	0	32
assemblage-535-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	86	0	26	0	0	0	0	6	15	0	0	0	12	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	32	0	0	0	0	0	0	25	0	0	0	0	5	0	0	0	0	131	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	35
assemblage-687-637	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	24	0	4	0	0	93	0	0	0	0	6	0	0	58	0	0	0	0	0	0	15	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	50	0	36	0	0	29	0	0	22
assemblage-393-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	114	0	21	7	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	15	0	0	0	0	0	0	32	0	0	0	0	7	0	0	0	0	123	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	43
assemblage-433-681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	106	0	11	0	0	0	0	0	15	0	0	0	5	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	30	0	0	0	0	0	0	19	0	0	0	0	9	0	0	0	0	111	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	48
assemblage-561-368	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	47	0	0	0	41	0	0	0	0	4	0	0	56	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	22	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	12	117	0	0	0	0	0	17	0	0	0	72	0	0	0	0	0	0	0	46
assemblage-518-554	6	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	13	0	0	0	0	100	17	0	0	0	0	0	0	35	0	0	22	0	0	0	0	0	0	0	0	75	0	0	0	0	34	0	0	0	0	0	0	11	28	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	25	0	0	0	30	0	0	0	0	0	55
assemblage-467-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	9	0	0	0	37	0	0	0	0	96	0	0	0	0	9	0	0	53	0	0	0	0	0	0	16	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	53	0	35	0	0	21	0	0	29
assemblage-485-380	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	119	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	8	0	0	54	4	0	0	0	0	0	0	0	0	52	0	36	0	0	0	0	0	31
assemblage-487-465	0	0	0	0	0	0	0	9	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	41	0	0	6	27	0	0	0	0	18	0	0	71	0	0	0	0	0	0	0	0	0	0	0	35	8	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	62	0	0	0	0	0	0	0	0	0	72	0	6	0	0	0	0	0	54
assemblage-485-386	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	28	0	0	0	47	0	0	0	0	12	0	0	44	0	0	0	0	0	0	0	0	0	0	0	33	3	0	0	0	0	0	0	28	0	0	0	0	0	0	8	0	4	0	6	0	0	0	6	17	115	0	0	0	0	0	4	0	0	0	87	0	0	0	0	0	0	0	24
assemblage-509-612	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	109	0	22	6	0	0	0	6	12	0	0	0	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	25	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	25
assemblage-531-470	15	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	9	0	0	13	16	0	0	4	0	6	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	56	0	0	10	0	0	0	0	7	0	0	0	52	0	0	0	0	38	0	7	0	0	0	0	17	24	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	9	0	69
assemblage-562-460	11	0	0	0	0	0	6	0	0	9	28	0	0	0	0	0	0	0	13	0	0	14	7	0	0	6	0	9	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	46	0	0	10	0	0	0	0	3	0	0	0	37	0	0	0	0	35	0	11	0	0	0	0	14	43	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	12	0	0	0	9	0	42
assemblage-358-519	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	120	0	0	0	0	8	0	0	66	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	14	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	37	0	17	0	0	2	0	0	34
assemblage-538-547	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	3	114	0	0	0	0	21	0	0	49	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	31	0	0	23	0	0	0	0	0	0	0	0	0	0	0	7	0	61	0	0	0	0	0	0	0	0	0	30	0	13	0	0	6	0	0	28
assemblage-544-495	0	0	0	0	0	0	0	0	0	10	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	128	7	0	0	0	0	0	0	28	0	0	12	0	0	0	0	0	0	0	0	82	0	0	0	0	38	0	0	0	0	0	0	6	21	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	20	0	0	0	34	0	0	0	0	0	50
assemblage-324-504	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	96	0	0	0	0	5	0	0	44	0	0	0	0	0	0	18	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	56	0	34	0	0	34	0	0	21
assemblage-532-375	21	0	0	0	0	0	10	0	0	0	26	0	0	0	0	0	0	0	7	0	0	11	13	0	0	0	0	8	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	48	0	0	16	0	0	0	0	12	0	0	0	42	0	0	0	0	31	0	8	0	0	0	0	16	35	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	8	0	0	0	0	0	67
assemblage-702-733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	101	0	0	0	0	6	0	0	59	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	66	0	23	0	0	9	0	0	53
assemblage-525-380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	91	0	0	0	0	13	0	0	44	0	0	0	0	0	0	22	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	50	0	41	0	0	20	0	0	19
assemblage-424-443	0	0	0	0	0	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	53	0	0	9	21	0	0	0	0	10	0	0	76	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	45	0	0	0	0	0	0	11	0	0	0	0	0	0	0	10	5	65	0	0	0	0	0	0	0	0	0	56	0	16	0	0	0	0	0	41
assemblage-620-558	17	0	0	0	0	0	7	0	0	0	33	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	13	7	0	0	0	0	0	0	82	0	0	0	0	0	0	0	54	0	0	13	0	0	0	0	12	0	0	0	30	0	0	0	0	39	0	11	0	0	0	0	14	39	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	8	0	0	0	0	0	76
assemblage-596-533	0	5	0	0	9	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	30	0	0	0	0	55	14	0	0	0	0	0	0	20	0	0	0	0	0	6	0	0	0	0	0	136	0	0	7	0	14	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	5	0	79	0	9	8	0	0	41
assemblage-386-549	0	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	89	0	0	0	0	0	0	0	46	0	0	0	0	0	17	13	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	20	0	0	4	0	0	0	0	0	0	39	0	70	0	0	16	0	0	28
assemblage-341-494	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	6	102	0	0	0	0	10	0	0	49	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	21	0	0	21	0	0	0	0	0	0	0	0	0	0	0	7	0	66	0	0	0	0	0	0	0	0	0	42	0	16	0	0	8	0	0	33
assemblage-427-494	0	0	0	0	0	0	0	4	0	0	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	43	0	0	2	44	0	0	0	0	13	0	0	69	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	72	0	0	0	0	0	0	0	0	0	89	0	5	0	0	0	0	0	44
assemblage-646-432	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	109	0	0	0	0	13	0	0	45	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	18	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5	0	89	0	0	0	0	0	0	0	0	0	37	0	18	0	0	5	0	0	28
assemblage-572-671	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	127	0	0	0	0	7	0	0	48	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	3	0	0	55	0	0	0	0	0	0	0	0	0	58	0	20	0	0	0	0	0	33
assemblage-621-505	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	127	0	0	0	0	11	0	0	34	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	15	0	0	33	0	0	0	0	0	0	0	0	0	0	0	10	0	79	0	0	0	0	0	0	0	0	0	42	0	10	0	0	9	0	0	26
assemblage-330-531	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	43	0	0	0	44	0	0	12	0	9	0	0	39	0	0	0	0	0	0	0	0	0	0	0	40	11	0	0	0	0	0	0	18	0	0	0	0	0	0	12	0	0	0	0	0	0	0	5	6	100	0	0	0	0	0	6	0	0	0	83	0	0	0	0	0	0	0	29
assemblage-527-553	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	83	0	0	0	0	5	0	0	53	0	0	0	0	0	0	21	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	56	0	31	0	0	26	0	0	21
assemblage-387-565	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	122	0	0	0	0	8	0	0	68	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	24	0	0	17	0	0	0	0	0	0	0	0	0	0	0	8	0	65	0	0	0	0	0	0	0	0	0	42	0	28	0	0	7	0	0	34
assemblage-609-260	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	16	0	0	0	0	100	6	0	0	0	0	0	0	23	0	0	13	0	0	0	0	0	0	0	0	91	0	0	0	0	29	0	0	0	0	0	0	10	23	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	37	0	0	0	25	0	0	0	0	0	68
assemblage-500-400	13	0	0	0	0	0	4	0	0	6	41	0	0	0	0	0	0	0	6	0	0	13	18	0	0	0	0	12	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	41	0	0	9	0	0	0	0	14	0	0	0	38	0	0	0	0	26	0	2	0	0	0	0	30	30	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	15	0	0	0	7	0	0	0	9	0	60
assemblage-496-588	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	108	0	0	0	0	7	0	0	33	0	0	0	0	0	0	16	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	59	0	37	0	0	20	0	0	23
assemblage-484-666	0	9	0	0	18	0	0	0	6	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	77	15	0	0	0	0	0	0	40	0	0	0	0	0	7	0	0	0	0	0	81	0	0	0	0	19	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	2	0	8	0	65	0	0	8	0	0	43
assemblage-462-573	10	0	0	0	0	0	4	0	0	7	49	0	0	0	0	0	0	0	0	0	0	12	15	0	0	8	0	7	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	26	0	0	21	0	0	0	0	9	0	0	0	46	0	0	0	0	36	0	8	0	0	0	0	23	12	0	0	0	0	13	0	0	0	0	0	0	7	0	0	0	0	0	0	0	31	0	0	0	7	0	0	0	0	0	50
assemblage-746-449	0	0	0	0	0	0	0	5	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	45	0	0	9	39	0	0	0	0	23	0	0	54	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	69	0	0	0	0	0	0	0	0	0	94	0	14	0	0	0	0	0	33
assemblage-362-460	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	49	0	0	10	52	0	0	0	0	29	0	0	50	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	63	0	0	0	0	0	0	0	0	0	94	0	4	0	0	0	0	0	40
assemblage-424-529	0	9	0	0	24	0	0	0	10	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	70	8	0	0	0	0	0	0	30	0	0	0	0	0	6	0	0	0	0	0	88	0	0	0	0	15	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	6	0	10	0	66	0	0	14	0	0	44
assemblage-646-444	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	42	0	0	0	35	0	0	0	0	12	0	0	46	0	0	0	0	0	0	0	0	0	0	0	27	9	0	0	0	0	0	0	30	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	7	92	0	0	0	0	0	18	0	0	0	92	0	0	0	0	0	0	0	42
assemblage-315-462	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	39	0	0	9	56	0	0	0	0	12	0	0	65	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	28	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	17	78	0	0	0	0	0	0	0	0	0	77	0	14	0	0	0	0	0	35
assemblage-442-547	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	34	0	0	0	46	0	0	0	0	13	0	0	44	0	0	0	0	0	0	0	0	0	0	0	42	5	0	0	0	0	0	0	20	0	0	0	0	0	0	9	0	10	0	0	0	0	0	13	8	92	0	0	0	0	0	16	0	0	0	96	0	0	0	0	0	0	0	31
assemblage-462-580	16	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	7	0	0	5	11	0	0	6	0	11	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	35	0	0	18	0	0	0	0	8	0	0	0	56	0	0	0	0	26	0	11	0	0	0	0	21	26	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	16	0	0	0	11	0	46
assemblage-520-613	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	111	0	0	0	0	12	0	0	52	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	11	0	0	28	0	0	0	0	0	0	0	0	0	0	0	4	0	85	0	0	0	0	0	0	0	0	0	49	0	16	0	0	9	0	0	33
assemblage-447-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	96	0	17	9	0	0	0	0	9	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	24	0	0	0	0	0	0	25	0	0	0	9	3	0	0	0	0	109	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	45
