Assemblage_Name	0-4-1176888	1-1-0	1-1-2	2597970-4-9640881	2760152-1-0	3924539-0-0	3-3-3	2597970-4108344-6658736	3-9599116-0	2597970-4-1	3-4-1	0-4-2	0-4-181774	2-2-4	4-4925830-0	2597970-4-8635923	4-0-0	4-0-4	3-4-3823792	2-1-680699	0-9988645-1176888	2112414-0-4	1-2050405-0	7259670-4-1176888	3-4-3567654	3-4-0	3308252-1-0	1-1-7748515	1120511-1-0
assemblage-582-490	43	45	13	0	0	43	0	0	0	0	65	131	0	0	0	18	0	49	0	0	0	0	0	0	0	86	0	0	7
assemblage-527-566	45	39	11	0	0	30	0	0	0	0	72	149	0	0	0	11	0	59	0	0	0	0	0	0	0	79	0	0	5
assemblage-530-425	138	29	0	0	0	1	0	0	0	0	32	104	0	0	0	0	0	52	0	0	0	0	0	0	0	130	0	0	14
assemblage-619-790	130	65	0	0	0	0	0	0	0	0	15	76	57	0	0	0	0	29	0	0	19	0	0	0	0	104	0	0	5
assemblage-407-654	180	10	0	0	0	0	0	0	0	0	61	63	11	0	0	0	0	81	0	0	4	0	0	0	0	90	0	0	0
assemblage-412-544	140	20	0	0	0	0	0	0	0	0	49	65	9	0	0	0	0	85	0	0	5	0	0	0	0	124	0	0	3
assemblage-536-491	135	36	0	0	0	4	0	0	0	0	18	78	0	0	0	0	0	62	0	0	0	0	0	0	0	152	0	0	15
assemblage-564-510	8	44	8	33	0	25	0	0	0	0	88	152	0	7	0	7	0	30	0	0	0	0	0	0	9	84	0	0	5
assemblage-611-523	35	69	0	0	0	0	0	0	0	0	0	75	124	0	0	0	0	17	0	0	46	0	13	24	0	75	13	0	9
assemblage-373-631	153	13	0	0	0	0	0	0	0	0	51	64	16	0	0	0	0	58	0	0	13	0	0	0	0	131	0	0	1
assemblage-470-433	117	48	0	0	0	0	0	0	0	0	25	83	71	0	0	0	0	38	0	0	25	0	0	0	0	89	0	0	4
assemblage-664-563	105	89	0	0	0	0	0	0	0	0	0	65	100	0	0	0	0	24	0	0	46	0	0	6	0	63	0	0	2
assemblage-448-250	24	39	7	16	0	25	0	0	0	0	74	124	0	28	0	6	0	32	0	0	0	0	0	0	14	106	0	0	5
assemblage-581-500	0	73	24	27	0	0	0	22	0	0	64	118	0	15	0	0	18	58	0	0	0	0	0	0	0	52	0	0	29
assemblage-591-544	15	89	0	0	0	0	0	0	0	0	0	43	98	0	0	0	0	24	0	0	6	0	28	59	0	112	20	0	6
assemblage-535-477	38	74	0	0	0	0	0	0	0	0	0	68	116	0	0	0	0	21	0	0	35	0	8	45	0	85	10	0	0
assemblage-579-537	116	52	0	0	0	10	0	0	0	0	39	95	0	0	0	0	0	54	0	0	0	0	0	0	0	131	0	0	3
assemblage-419-619	34	53	9	0	0	42	0	0	0	0	64	138	0	0	0	12	0	60	0	0	0	0	0	0	0	79	0	0	9
assemblage-664-814	119	79	0	0	0	0	0	0	0	0	26	77	56	0	0	0	0	29	0	0	16	0	0	0	0	95	0	0	3
assemblage-549-707	0	63	25	22	0	13	0	12	0	4	34	124	0	29	0	0	14	44	0	0	0	0	0	0	0	101	0	0	15
assemblage-630-432	96	64	0	0	0	12	0	0	0	0	37	90	0	0	0	9	0	69	0	0	0	0	0	0	0	117	0	0	6
assemblage-454-418	34	37	15	0	0	33	0	0	0	0	63	158	0	0	0	15	0	69	0	0	0	0	0	0	0	69	0	0	7
assemblage-463-453	185	19	0	0	0	0	0	0	0	0	40	69	14	0	0	0	0	56	0	0	8	0	0	0	0	106	0	0	3
assemblage-722-650	159	6	0	0	0	0	0	0	0	0	42	70	12	0	0	0	0	60	0	0	16	0	0	0	0	133	0	0	2
assemblage-657-503	8	88	0	0	0	0	0	0	3	0	0	46	94	0	0	0	0	17	0	0	19	0	16	81	0	115	7	2	4
assemblage-569-331	140	53	0	0	2	13	0	0	0	0	28	84	0	0	0	11	0	76	0	0	0	0	0	0	0	88	0	0	5
assemblage-580-466	135	32	0	0	0	9	0	0	0	0	44	88	0	0	0	6	0	80	0	0	0	0	0	0	0	102	0	0	4
assemblage-344-439	178	10	0	0	0	0	0	0	0	0	55	52	18	0	0	0	0	57	0	0	3	0	0	0	0	123	0	0	4
